,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
868,GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),1/66,0.4661764276660525,0.583659324856922,0,0,1.6158756137479542,1.233221913564407,CCPG1
869,GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),7/684,0.4693638679458905,0.5869745842817573,0,0,1.0870355641404386,0.822208670096561,IMPACT;ATXN1;THRB;WWC2;SMARCA2;ZNF136;ZNF674
870,GO_Biological_Process_2021,positive regulation of catabolic process (GO:0009896),1/67,0.4712377518528906,0.5886414167806486,0,0,1.591312056737589,1.19729130649007,WWP1
871,GO_Biological_Process_2021,peptidyl-serine modification (GO:0018209),2/169,0.475841797277981,0.5921845228614375,0,0,1.2580614172724072,0.9343242697822708,GALNT13;HIPK3
872,GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),1/68,0.4762513396174245,0.5921845228614375,0,0,1.5674817402349952,1.162772908212185,TNRC6B
873,GO_Biological_Process_2021,interferon-gamma-mediated signaling pathway (GO:0060333),1/68,0.4762513396174245,0.5921845228614375,0,0,1.5674817402349952,1.162772908212185,TRIM22
874,GO_Biological_Process_2021,positive regulation of protein localization to nucleus (GO:1900182),1/68,0.4762513396174245,0.5921845228614375,0,0,1.5674817402349952,1.162772908212185,EFCAB7
875,GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),2/170,0.4789186576760565,0.5948213465200336,0,0,1.2505092946269416,0.920655596378632,PTPRD;CDH8
876,GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),5/482,0.4800392829414505,0.5949599898426992,0,0,1.101426488013855,0.8083229543568192,ASAH1;BCL2;ERBIN;IFNAR1;NFE2L2
877,GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),3/274,0.4805952273987957,0.5949599898426992,0,0,1.1629567908582312,0.8521331970619114,NTRK2;TAOK3;CAV2
878,GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),1/69,0.4812176388433596,0.5949599898426992,0,0,1.544352315394243,1.1295943235827153,CPEB4
879,GO_Biological_Process_2021,positive regulation of protein transport (GO:0051222),1/69,0.4812176388433596,0.5949599898426992,0,0,1.544352315394243,1.1295943235827153,ADAM9
880,GO_Biological_Process_2021,neutrophil chemotaxis (GO:0030593),1/70,0.4861370932432568,0.5976465055917102,0,0,1.5218933086648163,1.0976877837318262,PDE4B
881,GO_Biological_Process_2021,COPII-coated vesicle budding (GO:0090114),1/70,0.4861370932432568,0.5976465055917102,0,0,1.5218933086648163,1.0976877837318262,MIA3
882,GO_Biological_Process_2021,"DNA-templated transcription, termination (GO:0006353)",1/70,0.4861370932432568,0.5976465055917102,0,0,1.5218933086648163,1.0976877837318262,CPSF2
883,GO_Biological_Process_2021,kidney development (GO:0001822),1/70,0.4861370932432568,0.5976465055917102,0,0,1.5218933086648163,1.0976877837318262,PYGO1
884,GO_Biological_Process_2021,snRNA transcription by RNA polymerase II (GO:0042795),1/70,0.4861370932432568,0.5976465055917102,0,0,1.5218933086648163,1.0976877837318262,RPRD2
885,GO_Biological_Process_2021,protein tetramerization (GO:0051262),1/71,0.4910101422937567,0.5997012328488086,0,0,1.5000759878419452,1.0669897919270015,GLS
886,GO_Biological_Process_2021,regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/71,0.4910101422937567,0.5997012328488086,0,0,1.5000759878419452,1.0669897919270015,RDX
887,GO_Biological_Process_2021,regulation of TOR signaling (GO:0032006),1/71,0.4910101422937567,0.5997012328488086,0,0,1.5000759878419452,1.0669897919270015,TBCK
888,GO_Biological_Process_2021,histone acetylation (GO:0016573),1/71,0.4910101422937567,0.5997012328488086,0,0,1.5000759878419452,1.0669897919270015,MAP3K7
889,GO_Biological_Process_2021,snRNA transcription (GO:0009301),1/71,0.4910101422937567,0.5997012328488086,0,0,1.5000759878419452,1.0669897919270015,RPRD2
890,GO_Biological_Process_2021,neuron differentiation (GO:0030182),2/174,0.4911156235921769,0.5997012328488086,0,0,1.2211789578410646,0.868350673698162,PTPRD;NTRK2
891,GO_Biological_Process_2021,negative regulation of epithelial cell proliferation (GO:0050680),1/72,0.4958372214681416,0.6020880546398861,0,0,1.4788732394366195,1.0374408001084885,CAV2
892,GO_Biological_Process_2021,negative regulation of supramolecular fiber organization (GO:1902904),1/72,0.4958372214681416,0.6020880546398861,0,0,1.4788732394366195,1.0374408001084885,TWF1
893,GO_Biological_Process_2021,extrinsic apoptotic signaling pathway (GO:0097191),1/72,0.4958372214681416,0.6020880546398861,0,0,1.4788732394366195,1.0374408001084885,BCL2
894,GO_Biological_Process_2021,positive regulation of protein secretion (GO:0050714),1/72,0.4958372214681416,0.6020880546398861,0,0,1.4788732394366195,1.0374408001084885,ADAM9
895,GO_Biological_Process_2021,positive regulation of secretion by cell (GO:1903532),1/72,0.4958372214681416,0.6020880546398861,0,0,1.4788732394366195,1.0374408001084885,ADAM9
896,GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,MIA3
897,GO_Biological_Process_2021,regulation of actin filament polymerization (GO:0030833),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,TWF1
898,GO_Biological_Process_2021,chromatin assembly (GO:0031497),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,NAP1L2
899,GO_Biological_Process_2021,regulation of Rho protein signal transduction (GO:0035023),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,SCAI
900,GO_Biological_Process_2021,granulocyte chemotaxis (GO:0071621),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,PDE4B
901,GO_Biological_Process_2021,positive regulation of JNK cascade (GO:0046330),1/73,0.5006187620991769,0.6038505689178542,0,0,1.4582594562647757,1.0089849149873038,TAOK3
902,GO_Biological_Process_2021,regulation of translation (GO:0006417),2/178,0.5031328034207659,0.6055357361584612,0,0,1.193181818181818,0.8195979284956892,IMPACT;EIF4G3
903,GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),1/74,0.5053551915734217,0.6055357361584612,0,0,1.4382104342757214,0.9815696286816826,TAX1BP1
904,GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),1/74,0.5053551915734217,0.6055357361584612,0,0,1.4382104342757214,0.9815696286816826,STYX
905,GO_Biological_Process_2021,NIK/NF-kappaB signaling (GO:0038061),1/74,0.5053551915734217,0.6055357361584612,0,0,1.4382104342757214,0.9815696286816826,MAP3K7
906,GO_Biological_Process_2021,sphingolipid biosynthetic process (GO:0030148),1/74,0.5053551915734217,0.6055357361584612,0,0,1.4382104342757214,0.9815696286816826,ASAH1
907,GO_Biological_Process_2021,mitotic nuclear division (GO:0140014),1/74,0.5053551915734217,0.6055357361584612,0,0,1.4382104342757214,0.9815696286816826,MAP9
908,GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),1/75,0.510046933272438,0.6098143553850687,0,0,1.4187032777458308,0.95514557315215,NFE2L2
909,GO_Biological_Process_2021,positive regulation of lymphocyte proliferation (GO:0050671),1/75,0.510046933272438,0.6098143553850687,0,0,1.4187032777458308,0.95514557315215,BCL2
910,GO_Biological_Process_2021,actomyosin structure organization (GO:0031032),1/76,0.5146944064870527,0.6140213972126242,0,0,1.3997163120567375,0.929666295456086,CDC42BPA
911,GO_Biological_Process_2021,regulation of RNA splicing (GO:0043484),1/76,0.5146944064870527,0.6140213972126242,0,0,1.3997163120567375,0.929666295456086,PTBP3
912,GO_Biological_Process_2021,cellular response to UV (GO:0034644),1/77,0.5192980268305403,0.6174822439252763,0,0,1.3812290033594623,0.9050880504159952,IMPACT
913,GO_Biological_Process_2021,neutrophil migration (GO:1990266),1/77,0.5192980268305403,0.6174822439252763,0,0,1.3812290033594623,0.9050880504159952,PDE4B
914,GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),1/77,0.5192980268305403,0.6174822439252763,0,0,1.3812290033594623,0.9050880504159952,NTRK2
915,GO_Biological_Process_2021,recombinational repair (GO:0000725),1/79,0.5283753513164063,0.6269055422380045,0,0,1.3456764866339337,0.8584721012735822,MCM9
916,GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),1/79,0.5283753513164063,0.6269055422380045,0,0,1.3456764866339337,0.8584721012735822,RNF19A
917,GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),3/296,0.5321890622682727,0.6287859604455214,0,0,1.0744247495320929,0.6777003650562962,GRK5;CCPG1;MAGI2
918,GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),4/404,0.5326305789163137,0.6287859604455214,0,0,1.0492432432432433,0.6609468508199761,ATP6V1A;NTRK2;CAV2;NAMPT
919,GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),1/80,0.532849867215782,0.6287859604455214,0,0,1.3285752760570966,0.8363588215459095,RDX
920,GO_Biological_Process_2021,glycerophospholipid metabolic process (GO:0006650),1/80,0.532849867215782,0.6287859604455214,0,0,1.3285752760570966,0.8363588215459095,SERINC1
921,GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),1/80,0.532849867215782,0.6287859604455214,0,0,1.3285752760570966,0.8363588215459095,CXCL16
922,GO_Biological_Process_2021,regulation of G protein-coupled receptor signaling pathway (GO:0008277),1/82,0.5416726071913932,0.6381623272328251,0,0,1.2956396112424482,0.794348231541045,GRK5
923,GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),4/409,0.5423513931841206,0.6381623272328251,0,0,1.0360226893560227,0.6338813247750154,WWP1;PIAS2;TRIM22;NFE2L2
924,GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",9/948,0.5425552873992309,0.6381623272328251,0,0,1.004898828541001,0.6144607501009319,IMPACT;ATXN1;THRB;WWC2;WWP1;ZMYND11;SMARCA2;ZNF136;ZNF674
925,GO_Biological_Process_2021,regulation of Notch signaling pathway (GO:0008593),1/83,0.5460216205299468,0.6415459213138036,0,0,1.2797742605085625,0.7743871894330244,BEND6
926,GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),2/194,0.549339322420398,0.6438264365004066,0,0,1.092858734402852,0.654664953974446,ITGB8;TNRC6B
927,GO_Biological_Process_2021,regulation of cytokinesis (GO:0032465),1/84,0.5503295826703843,0.6438264365004066,0,0,1.2642912073827224,0.7550826750058026,MAP9
928,GO_Biological_Process_2021,nuclear export (GO:0051168),1/84,0.5503295826703843,0.6438264365004066,0,0,1.2642912073827224,0.7550826750058026,ATXN1
929,GO_Biological_Process_2021,response to insulin (GO:0032868),1/84,0.5503295826703843,0.6438264365004066,0,0,1.2642912073827224,0.7550826750058026,EPM2AIP1
930,GO_Biological_Process_2021,B cell activation (GO:0042113),1/85,0.5545968791911786,0.6467324807717068,0,0,1.249176798378926,0.7364069274950137,BCL2
931,GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",1/85,0.5545968791911786,0.6467324807717068,0,0,1.249176798378926,0.7364069274950137,ATP9A
932,GO_Biological_Process_2021,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",1/85,0.5545968791911786,0.6467324807717068,0,0,1.249176798378926,0.7364069274950137,MAGI2
933,GO_Biological_Process_2021,negative regulation of cellular amide metabolic process (GO:0034249),1/86,0.5588238918519959,0.6509640196305905,0,0,1.2344180225281602,0.7183336427853815,NTRK2
934,GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),2/198,0.5604134737141171,0.652117496685518,0,0,1.0703372257994106,0.6198113321607526,GRK5;ZDHHC17
935,GO_Biological_Process_2021,protein targeting to membrane (GO:0006612),1/87,0.5630109989953528,0.6530447408389592,0,0,1.220002474022761,0.700837881065439,ACBD5
936,GO_Biological_Process_2021,calcium ion transmembrane transport (GO:0070588),1/87,0.5630109989953528,0.6530447408389592,0,0,1.220002474022761,0.700837881065439,CACNA1C
937,GO_Biological_Process_2021,ERAD pathway (GO:0036503),1/87,0.5630109989953528,0.6530447408389592,0,0,1.220002474022761,0.700837881065439,UGGT2
938,GO_Biological_Process_2021,negative regulation of binding (GO:0051100),1/88,0.5671585753182062,0.6550621337008581,0,0,1.2059183174370265,0.6838959826123543,STYX
939,GO_Biological_Process_2021,"retrograde transport, endosome to Golgi (GO:0042147)",1/88,0.5671585753182062,0.6550621337008581,0,0,1.2059183174370265,0.6838959826123543,HEATR5A
940,GO_Biological_Process_2021,sensory perception of mechanical stimulus (GO:0050954),1/88,0.5671585753182062,0.6550621337008581,0,0,1.2059183174370265,0.6838959826123543,USP53
941,GO_Biological_Process_2021,metal ion transport (GO:0030001),1/88,0.5671585753182062,0.6550621337008581,0,0,1.2059183174370265,0.6838959826123543,CACNA1C
942,GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),1/89,0.5712669920587159,0.6556615714048041,0,0,1.1921542553191489,0.6674854887829307,PDE4D
943,GO_Biological_Process_2021,collagen fibril organization (GO:0030199),1/89,0.5712669920587159,0.6556615714048041,0,0,1.1921542553191489,0.6674854887829307,DST
944,GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),1/89,0.5712669920587159,0.6556615714048041,0,0,1.1921542553191489,0.6674854887829307,TAX1BP1
945,GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.5712669920587159,0.6556615714048041,0,0,1.1921542553191489,0.6674854887829307,CHRM3
946,GO_Biological_Process_2021,protein import (GO:0017038),1/89,0.5712669920587159,0.6556615714048041,0,0,1.1921542553191489,0.6674854887829307,ACBD5
947,GO_Biological_Process_2021,generation of neurons (GO:0048699),2/202,0.5712933544960976,0.6556615714048041,0,0,1.048716577540107,0.5871265406440149,PTPRD;NTRK2
948,GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),3/314,0.5722084152517259,0.656019763744866,0,0,1.0113058811326625,0.5645635222975114,THRB;MCM9;MRPS6
949,GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),1/90,0.5753366170598933,0.6575275623541637,0,0,1.1786994979679657,0.6515850689252642,GLS
950,GO_Biological_Process_2021,negative regulation of translation (GO:0017148),1/90,0.5753366170598933,0.6575275623541637,0,0,1.1786994979679657,0.6515850689252642,CPEB4
951,GO_Biological_Process_2021,mitochondrial respiratory chain complex assembly (GO:0033108),1/90,0.5753366170598933,0.6575275623541637,0,0,1.1786994979679657,0.6515850689252642,COX20
952,GO_Biological_Process_2021,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.5793678146194836,0.6600546411581133,0,0,1.1655437352245863,0.6361744528980651,TWF1
953,GO_Biological_Process_2021,sensory perception of sound (GO:0007605),1/91,0.5793678146194836,0.6600546411581133,0,0,1.1655437352245863,0.6361744528980651,USP53
954,GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),1/91,0.5793678146194836,0.6600546411581133,0,0,1.1655437352245863,0.6361744528980651,MAP3K7
955,GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),4/430,0.582019885694645,0.6623824640541567,0,0,0.9838852937444488,0.5325285685136262,ATXN1;WWC2;SMARCA2;TRIM22
956,GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),1/92,0.583360945693056,0.6625226606618423,0,0,1.1526771101239186,0.6212343676056309,CAV2
957,GO_Biological_Process_2021,T cell activation (GO:0042110),1/92,0.583360945693056,0.6625226606618423,0,0,1.1526771101239186,0.6212343676056309,PPP3CA
958,GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),2/207,0.5846185648099927,0.6630822797296253,0,0,1.0228772662058172,0.5490760878268363,NTRK2;MAGI2
959,GO_Biological_Process_2021,transcription by RNA polymerase II (GO:0006366),3/320,0.5850725997614341,0.6630822797296253,0,0,0.9918591635290526,0.5316556915238423,THRB;CPSF2;RPRD2
960,GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),3/321,0.5871927746654202,0.6642413806130372,0,0,0.9886893893284642,0.5263803135355062,KBTBD6;WWP1;NFE2L2
961,GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.5873163677846891,0.6642413806130372,0,0,1.1400901942645698,0.606746478551064,CAPRIN2
962,GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),3/322,0.5893060772660206,0.6645279602607237,0,0,0.985539488320356,0.5211627174767324,ITGB8;TNRC6B;PTBP3
963,GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),1/94,0.5912344352319674,0.6645279602607237,0,0,1.1277739647677878,0.5926933346363952,IMPACT
964,GO_Biological_Process_2021,regulation of kinase activity (GO:0043549),1/94,0.5912344352319674,0.6645279602607237,0,0,1.1277739647677878,0.5926933346363952,NTRK2
965,GO_Biological_Process_2021,nucleosome organization (GO:0034728),1/94,0.5912344352319674,0.6645279602607237,0,0,1.1277739647677878,0.5926933346363952,NAP1L2
966,GO_Biological_Process_2021,hemopoiesis (GO:0030097),1/94,0.5912344352319674,0.6645279602607237,0,0,1.1277739647677878,0.5926933346363952,SNRK
967,GO_Biological_Process_2021,interleukin-1-mediated signaling pathway (GO:0070498),1/94,0.5912344352319674,0.6645279602607237,0,0,1.1277739647677878,0.5926933346363952,MAP3K7
968,GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),4/437,0.5948018110301324,0.6675109925251641,0,0,0.9676299856438424,0.5027099225453892,TBCK;NTRK2;TAOK3;WWC2
969,GO_Biological_Process_2021,ciliary basal body-plasma membrane docking (GO:0097711),1/95,0.5951154988505599,0.6675109925251641,0,0,1.1157197827071073,0.5790583179277774,CEP83
970,GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),2/212,0.5976375765906913,0.6696495193930713,0,0,0.9982683982683984,0.5138793900193189,PTPRD;PPP3CA
971,GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),1/96,0.5989599063424442,0.6697516732791153,0,0,1.103919372900336,0.5658255953630718,ATP6V1A
972,GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),1/96,0.5989599063424442,0.6697516732791153,0,0,1.103919372900336,0.5658255953630718,ATP9A
973,GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),2/214,0.6027593325725359,0.6726272679881936,0,0,0.9887498738775098,0.5005420454849014,NOVA1;WWC2
974,GO_Biological_Process_2021,double-strand break repair via homologous recombination (GO:0000724),1/97,0.6027680021033904,0.6726272679881936,0,0,1.092364804964539,0.5529800747843862,MCM9
975,GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),1/99,0.6102766196965284,0.6796120391298084,0,0,1.0699630916196263,0.5283937292260591,TAOK3
976,GO_Biological_Process_2021,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),1/99,0.6102766196965284,0.6796120391298084,0,0,1.0699630916196263,0.5283937292260591,CPSF2
977,GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),20/2206,0.6128804073207853,0.681813786467295,0,0,0.9541623131601314,0.467143991351196,THRB;ZNF382;WWC2;TSHZ2;EFCAB7;SMARCA2;PIAS2;NPAS3;PPP3CA;IMPACT;ATXN1;ZNF827;CAPRIN2;NAMPT;ZNF546;ZNF136;ZNF334;ZNF674;NFE2L2;TNRC6B
978,GO_Biological_Process_2021,cellular response to lipid (GO:0071396),2/219,0.6153491543167056,0.6838609600577892,0,0,0.965721185835038,0.4689208341372071,PDE4B;ADAM9
979,GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),3/335,0.6161454364929518,0.6840471784738077,0,0,0.946317528177225,0.4582753139597605,PDE4D;PDE4B;MAP3K7
980,GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),1/101,0.6176440429444264,0.6841577832426732,0,0,1.0484574468085106,0.5051918498335729,NFE2L2
981,GO_Biological_Process_2021,"transcription, DNA-templated (GO:0006351)",2/221,0.6202993492251841,0.6841577832426732,0,0,0.9568041413327472,0.456924780086112,THRB;HIPK3
982,GO_Biological_Process_2021,regulation of cell death (GO:0010941),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,IMPACT
983,GO_Biological_Process_2021,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,RNF19A
984,GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,WWP1
985,GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,RDX
986,GO_Biological_Process_2021,intrinsic apoptotic signaling pathway (GO:0097193),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,BCL2
987,GO_Biological_Process_2021,positive regulation of vasculature development (GO:1904018),1/102,0.6212756340475746,0.6841577832426732,0,0,1.0380240151674742,0.4940791278583512,ITGB8
988,GO_Biological_Process_2021,chromatin remodeling (GO:0006338),1/103,0.6248729131870127,0.687423386802295,0,0,1.0277951606174385,0.4832764676004407,SMARCA2
989,GO_Biological_Process_2021,mRNA transport (GO:0051028),1/104,0.628436202782708,0.6906450390177639,0,0,1.0177649246023548,0.4727729395465809,CPSF2
990,GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),8/908,0.6304072675222768,0.6921121161092201,0,0,0.9287170042971148,0.4285000068532183,PPP3CA;THRB;ZNF827;CAPRIN2;NAMPT;EFCAB7;SMARCA2;NFE2L2
991,GO_Biological_Process_2021,peptidyl-lysine modification (GO:0018205),1/106,0.6354620883439773,0.6948570373047712,0,0,0.9982776089159068,0.4526219095334873,PIAS2
992,GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/106,0.6354620883439773,0.6948570373047712,0,0,0.9982776089159068,0.4526219095334873,NTRK2
993,GO_Biological_Process_2021,RNA export from nucleus (GO:0006405),1/106,0.6354620883439773,0.6948570373047712,0,0,0.9982776089159068,0.4526219095334873,CPSF2
994,GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),1/106,0.6354620883439773,0.6948570373047712,0,0,0.9982776089159068,0.4526219095334873,RAPGEF6
995,GO_Biological_Process_2021,mRNA export from nucleus (GO:0006406),1/107,0.6389253142273043,0.6979425119270151,0,0,0.988809714973906,0.4429548242151346,CPSF2
996,GO_Biological_Process_2021,negative regulation of nucleic acid-templated transcription (GO:1903507),4/464,0.6418879074668599,0.6995827047168497,0,0,0.9095652173913044,0.403248089230015,ATXN1;WWP1;ZMYND11;SMARCA2
997,GO_Biological_Process_2021,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),1/108,0.6423558106729161,0.6995827047168497,0,0,0.9795187910121296,0.4335476591441499,MAGI2
998,GO_Biological_Process_2021,DNA replication (GO:0006260),1/108,0.6423558106729161,0.6995827047168497,0,0,0.9795187910121296,0.4335476591441499,MCM9
999,GO_Biological_Process_2021,apoptotic process (GO:0006915),2/231,0.6443185279611976,0.7010185584217831,0,0,0.9145552623590126,0.4020038010701062,BCL2;MAP3K7
1000,GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),4/468,0.648554017149092,0.7049218488094027,0,0,0.901537744641193,0.3903748436321982,ATXN1;WWC2;SMARCA2;TRIM22
1001,GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),1/111,0.6524539857620987,0.7084530304482669,0,0,0.9526595744680852,0.4067996063609487,CXXC4
1002,GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),1/112,0.655756612516465,0.7113292067975213,0,0,0.9440291355184972,0.3983477982956184,PARD6B
1003,GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),1/114,0.6622685009193002,0.7175822017510549,0,0,0.9272265110148749,0.3820954086982489,NTRK2
1004,GO_Biological_Process_2021,calcium ion transport (GO:0006816),1/115,0.6654783470283221,0.7175822017510549,0,0,0.919046285927585,0.3742808445545937,CACNA1C
1005,GO_Biological_Process_2021,cellular amide metabolic process (GO:0043603),1/115,0.6654783470283221,0.7175822017510549,0,0,0.919046285927585,0.3742808445545937,MTHFD2L
1006,GO_Biological_Process_2021,cellular response to lectin (GO:1990858),1/115,0.6654783470283221,0.7175822017510549,0,0,0.919046285927585,0.3742808445545937,MAP3K7
1007,GO_Biological_Process_2021,stimulatory C-type lectin receptor signaling pathway (GO:0002223),1/115,0.6654783470283221,0.7175822017510549,0,0,0.919046285927585,0.3742808445545937,MAP3K7
1008,GO_Biological_Process_2021,positive regulation of protein metabolic process (GO:0051247),1/115,0.6654783470283221,0.7175822017510549,0,0,0.919046285927585,0.3742808445545937,WWP1
1009,GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),1/116,0.6686578459645697,0.7195843090103381,0,0,0.9110083256244218,0.3666651732428617,IMPACT
1010,GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),1/116,0.6686578459645697,0.7195843090103381,0,0,0.9110083256244218,0.3666651732428617,ITGB8
1011,GO_Biological_Process_2021,anterograde trans-synaptic signaling (GO:0098916),2/244,0.673739221437816,0.7243362380675333,0,0,0.8648517258142927,0.3415404585830414,CHRM3;NOVA1
1012,GO_Biological_Process_2021,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.6749269414822505,0.7248968532405612,0,0,0.8953446081105656,0.352005474747918,ADGRG6
1013,GO_Biological_Process_2021,innate immune response activating cell surface receptor signaling pathway (GO:0002220),1/119,0.6780171009159583,0.7268558225058008,0,0,0.8877118644067796,0.3449495341410912,MAP3K7
1014,GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),2/246,0.6780870035325257,0.7268558225058008,0,0,0.8576751117734724,0.3331893490892453,MAP3K7;TRIM22
1015,GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),1/120,0.6810780389255715,0.7286262599321748,0,0,0.8802074021097801,0.3380686372858019,DST
1016,GO_Biological_Process_2021,macroautophagy (GO:0016236),1/120,0.6810780389255715,0.7286262599321748,0,0,0.8802074021097801,0.3380686372858019,ACBD5
1017,GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),1/121,0.6841100304177073,0.7297740225231526,0,0,0.8728280141843971,0.331357382106564,TRIM22
1018,GO_Biological_Process_2021,protein homooligomerization (GO:0051260),1/121,0.6841100304177073,0.7297740225231526,0,0,0.8728280141843971,0.331357382106564,GLS
1019,GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),3/371,0.6841631461154556,0.7297740225231526,0,0,0.8521651472650772,0.3234468421284321,NTRK2;AKTIP;CAPRIN2
1020,GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),2/253,0.6929353341811528,0.7377907230482146,0,0,0.8334576133966807,0.305727752418524,NTRK2;AKTIP
1021,GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),1/124,0.693035035804481,0.7377907230482146,0,0,0.8514097906936516,0.3121904503146862,ACBD5
1022,GO_Biological_Process_2021,protein targeting (GO:0006605),1/125,0.6959539387839963,0.739451059957996,0,0,0.8445006863417982,0.306107684509338,AP4B1
1023,GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),1/125,0.6959539387839963,0.739451059957996,0,0,0.8445006863417982,0.306107684509338,NFE2L2
